,std_dt,symbol,kospi100
3278,20161215,A246690,N
3279,20181128,A246710,N
3280,20170320,A246720,N
3281,20190201,A246960,N
3282,20190305,A247540,N
3283,20160809,A248170,N
3284,20160831,A249420,N
3285,20170608,A250000,N
3286,20160908,A250060,N
3287,20160929,A250930,N
3288,20170512,A251270,N
3289,20170609,A251270,Y
3290,20170427,A251370,N
3291,20170713,A251630,N
3292,20190704,A251970,N
3293,20161102,A252500,N
3294,20171124,A253450,N
3295,20180404,A253590,N
3296,20161111,A253840,N
3297,20161202,A254120,N
3298,20180126,A255220,N
3299,20170929,A255440,N
3300,20190905,A256150,N
3301,20170502,A256630,N
3302,20161228,A256840,N
3303,20161221,A256940,N
3304,20180913,A257370,N
3305,20170223,A257730,N
3306,20170822,A258610,N
3307,20170427,A258790,N
3308,20180529,A258830,N
3309,20170920,A259630,N
3310,20180212,A260660,N
3311,20171207,A260930,N
3312,20170626,A261200,N
3313,20200716,A262260,N
3314,20170303,A262830,N
3315,20181120,A263020,N
3316,20181224,A263050,N
3317,20170915,A263540,N
3318,20170828,A263600,N
3319,20181122,A263690,N
3320,20180328,A263700,N
3321,20170801,A263720,N
3322,20170914,A263750,N
3323,20170406,A263770,N
3324,20170803,A263800,N
3325,20171016,A263810,N
3326,20170802,A263860,N
3327,20170928,A263920,N
3328,20170502,A264290,N
3329,20170331,A264450,N
3330,20180125,A264660,N
3331,20170601,A264850,N
3332,20170411,A264900,N
3333,20170526,A265480,N
3334,20170407,A265520,N
3335,20171026,A265560,N
3336,20201202,A265740,N
3337,20170608,A265920,N
3338,20170510,A267250,N
3339,20180615,A267250,Y
3340,20170510,A267260,N
3341,20170510,A267270,N
3342,20170512,A267290,N
3343,20170622,A267320,N
3344,20180201,A267790,N
3345,20181123,A267850,N
3346,20170605,A267980,N
3347,20170522,A268280,N
3348,20181109,A268600,N
3349,20171226,A269620,N
3350,20170822,A270520,N
3351,20181213,A270870,N
3352,20170707,A271560,N
3353,20180615,A271560,Y
3354,20170724,A271740,N
3355,20170717,A271980,N
3356,20191025,A272110,N
3357,20191113,A272210,N
3358,20170710,A272290,N
3359,20171208,A272450,N
3360,20171129,A272550,N
3361,20170807,A273060,N
3362,20200303,A274090,N
3363,20180806,A275630,N
3364,20171110,A276920,N
3365,20180314,A277070,N
3366,20170929,A277410,N
3367,20171020,A277480,N
3368,20171030,A277880,N
3369,20190211,A278280,N
3370,20191127,A278650,N
3371,20171127,A279410,N
3372,20171110,A279600,N
3373,20171030,A280360,N
3374,20171221,A281410,N
3375,20171212,A281740,N
3376,20171205,A281820,N
3377,20171208,A282330,N
3378,20190614,A282330,Y
3379,20171129,A282690,N
3380,20190805,A282880,N
3381,20180608,A284620,N
3382,20180111,A284740,N
3383,20180105,A285130,N
3384,20201211,A285130,Y
3385,20181102,A285490,N
3386,20190819,A286750,N
3387,20180727,A286940,N
3388,20180508,A287410,N
3389,20191220,A288330,N
3390,20181015,A288620,N
3391,20190711,A289010,N
3392,20180706,A289080,N
3393,20181207,A290120,N
3394,20180802,A290270,N
3395,20180810,A290380,N
3396,20191129,A290510,N
3397,20200706,A290520,N
3398,20181221,A290550,N
3399,20181101,A290650,N
3400,20181128,A290660,N
3401,20181106,A290670,N
3402,20201106,A290690,N
3403,20181004,A290720,N
3404,20180828,A290740,N
3405,20180511,A291210,N
3406,20180913,A291230,N
3407,20200916,A291650,N
3408,20181002,A293480,N
3409,20200910,A293490,N
3410,20181004,A293580,N
3411,20190612,A293780,N
3412,20200914,A294090,N
3413,20200228,A294140,N
3414,20200220,A294630,N
3415,20180612,A294870,N
3416,20191121,A297090,N
3417,20180720,A297570,N
3418,20200622,A297890,N
3419,20180713,A298000,N
3420,20180713,A298020,N
3421,20180713,A298040,N
3422,20180713,A298050,N
3423,20200617,A298060,N
3424,20181219,A298380,N
3425,20200727,A298540,N
3426,20181227,A298690,N
3427,20201125,A299030,N
3428,20180921,A299170,N
3429,20190220,A299660,N
3430,20181220,A299900,N
3431,20181203,A299910,N
3432,20190717,A300080,N
3433,20191018,A300120,N
3434,20180806,A300720,N
3435,20201028,A301300,N
3436,20181212,A302430,N
3437,20180814,A302550,N
3438,20180830,A303030,N
3439,20200723,A304100,N
3440,20201019,A304840,N
3441,20190605,A305090,N
3442,20191118,A306040,N
3443,20181005,A306200,N
3444,20181031,A306620,N
3445,20181207,A307070,N
3446,20181130,A307160,N
3447,20181221,A307180,N
3448,20181205,A307280,N
3449,20181219,A307750,N
3450,20181212,A307870,N
3451,20190523,A307930,N
3452,20190328,A307950,N
3453,20190610,A308100,N
3454,20191125,A308170,N
3455,20181220,A309930,N
3456,20181221,A310200,N
3457,20181224,A310840,N
3458,20181220,A310870,N
3459,20181226,A311270,N
3460,20190822,A311390,N
3461,20191226,A311690,N
3462,20190701,A312610,N
3463,20190321,A313750,N
3464,20190725,A313760,N
3465,20190213,A316140,Y
3466,20190327,A317030,N
3467,20190918,A317120,N
3468,20190429,A317240,N
3469,20190503,A317320,N
3470,20190802,A317330,N
3471,20191106,A317400,N
3472,20191029,A317530,N
3473,20201209,A317690,N
3474,20190801,A317770,N
3475,20190814,A317830,N
3476,20190724,A317850,N
3477,20191024,A317870,N
3478,20190801,A318000,N
3479,20191022,A318010,N
3480,20201203,A318020,N
3481,20200921,A318410,N
3482,20190508,A319400,N
3483,20190510,A319660,N
3484,20190918,A320000,N
3485,20190531,A321260,N
3486,20191122,A321550,N
3487,20191119,A322000,N
3488,20191031,A322180,N
3489,20191211,A322510,N
3490,20190531,A322780,N
3491,20190715,A323210,N
3492,20190619,A323230,N
3493,20190624,A323280,N
3494,20190624,A323940,N
3495,20200922,A323990,N
3496,20200702,A326030,N
3497,20200911,A326030,Y
3498,20191224,A327260,N
3499,20190820,A328380,N
3500,20190830,A329560,N
3501,20200703,A330350,N
3502,20201117,A330860,N
3503,20190930,A330990,N
3504,20191002,A331380,N
3505,20191029,A331520,N
3506,20200821,A331920,N
3507,20191011,A332290,N
3508,20200824,A332370,N
3509,20200731,A332570,N
3510,20191101,A332710,N
3511,20191031,A333050,N
3512,20191106,A333430,N
3513,20201222,A335810,N
3514,20191209,A335870,N
3515,20191203,A335890,N
3516,20191128,A336060,N
3517,20191018,A336260,N
3518,20191018,A336370,N
3519,20191219,A336570,N
3520,20191204,A337450,N
3521,20200813,A337930,N
3522,20201112,A339770,N
3523,20191224,A339950,N
3524,20191223,A340120,N
3525,20200311,A340350,N
3526,20191219,A340360,N
3527,20191227,A340440,N
3528,20201120,A340570,N
3529,20200130,A341160,N
3530,20200130,A342550,N
3531,20200723,A343510,N
3532,20200212,A344050,N
3533,20200121,A344820,N
3534,20201029,A347000,N
3535,20200324,A347140,N
3536,20200909,A347740,N
3537,20200918,A347770,N
3538,20201221,A347860,N
3539,20200729,A347890,N
3540,20201118,A348150,N
3541,20201008,A348210,N
3542,20201030,A348350,N
3543,20200520,A349720,N
3544,20200622,A351320,N
3545,20200715,A351340,N
3546,20201204,A352770,N
3547,20201015,A352820,N
3548,20201211,A352820,Y
3549,20201211,A352940,N
3550,20201216,A353060,N
3551,20200729,A353070,N
3552,20200617,A353190,N
3553,20200521,A353200,N
3554,20200828,A353490,N
3555,20200605,A353810,N
3556,20201210,A354200,N
3557,20200918,A355150,N
3558,20201214,A356860,N
3559,20201223,A357550,N
3560,20200806,A357780,N
3561,20200923,A359090,N
3562,20200922,A363280,N
3563,20201223,A365550,N
3564,20201221,A365590,N
3565,20201209,A367340,N
3566,20201223,A369370,N
3567,20070817,A900010,N
3568,20080129,A900020,N
3569,20081204,A900030,N
3570,20090529,A900040,N
3571,20090522,A900050,N
3572,20090327,A900060,N
3573,20091223,A900070,N
3574,20091204,A900080,N
3575,20100205,A900090,N
3576,20100421,A900100,N
3577,20100423,A900110,N
3578,20100331,A900120,N
3579,20100723,A900130,N
3580,20101130,A900140,N
3581,20100915,A900150,N
3582,20110613,A900180,N
3583,20160128,A900250,N
3584,20160630,A900260,N
3585,20160818,A900270,N
3586,20161019,A900280,N
3587,20161025,A900290,N
3588,20161104,A900300,N
3589,20170810,A900310,N
3590,20181130,A900340,N
3591,20071126,A950010,N
3592,20090424,A950030,N
3593,20110125,A950070,N
3594,20120430,A950100,N
3595,20121217,A950110,N
3596,20130530,A950130,N
3597,20161014,A950140,N
3598,20171106,A950160,N
3599,20180406,A950170,N
3600,20190507,A950180,N
3601,20200818,A950190,N
3602,20200713,A950200,N
